Node,NodeDegree,0_count,1_count,2_count,3_count,4_count,5_count,6_count,7_count,8_count,9_count,10_count,11_count,12_count,13_count,14_count,15_count,16_count,17_count,18_count,19_count,20_count,21_count,22_count,23_count,24_count,25_count,26_count,27_count,28_count,29_count,30_count,31_count,32_count,33_count,34_count,35_count,36_count,37_count,38_count,39_count,40_count,41_count,42_count,43_count,44_count,45_count,46_count,47_count,48_count,49_count,50_count,51_count,52_count,53_count,54_count,55_count,56_count,57_count,58_count,59_count,60_count,61_count,62_count,63_count,64_count,65_count,66_count,67_count,68_count,69_count,70_count,71_count,72_count,73_count,74_count,75_count,76_count,77_count,78_count,79_count,80_count,81_count,82_count,83_count,84_count,85_count,86_count,87_count,88_count,89_count,90_count,91_count,92_count,93_count,94_count,95_count,96_count,97_count,98_count,99_count,100_count,101_count,102_count,103_count,104_count,105_count,106_count,107_count,108_count,109_count,110_count,111_count,112_count,113_count,114_count,115_count,116_count,117_count,118_count,119_count,120_count,121_count,122_count,123_count,124_count,125_count,126_count,127_count,128_count,129_count,130_count,131_count,132_count,133_count,134_count,135_count,136_count,137_count,138_count,139_count,140_count,141_count,142_count,143_count,144_count,145_count,146_count,147_count,148_count,149_count,150_count,151_count,152_count,153_count,154_count,155_count,156_count,157_count,158_count,159_count,160_count,161_count,162_count,163_count,164_count,165_count,166_count,167_count,168_count,169_count,170_count,171_count,172_count,173_count,174_count,175_count,176_count,177_count,178_count,179_count,180_count,181_count,182_count,183_count,184_count,185_count,186_count,187_count,188_count,189_count,190_count,191_count,192_count,193_count,194_count,195_count,196_count,197_count,198_count,199_count,200_count,201_count,202_count,203_count,204_count,205_count,206_count,207_count,208_count,209_count,210_count,211_count,212_count,213_count,214_count,215_count,216_count,217_count,218_count,219_count,220_count,221_count,222_count,223_count,224_count,226_count,229_count,231_count,234_count,235_count,245_count,254_count,291_count,294_count,347_count,547_count,755_count,792_count,1045_count,Common Connections,Average Degree Connectivity for Node,Average Degree Connectivity for network,Bridge_Count,Core_Number,k_core for network,onion layers,onion layers for network,Boundary_Expansion,kemeny constant for network,global_efficiency,max_weight_matching,random_probability,eccentricity
2022,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,2,1,0,0,0,1,1,0,3,2,0,2,1,1,5,3,1,1,0,1,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,792,18.64,121.97999999999999,0,9,106,184,22,5.666666666666667,10.172095761381476,0.9545454545454546,6,0.048836955403226905,7
2023,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,2,0,1,0,1,1,0,0,2,0,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,149,23.5,20.0,0,4,20,78,5,12.8,3.2000000000000006,1.0,2,0.0,7
2024,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,4,2,1,0,0,1,1,2,1,3,3,3,0,1,0,1,5,3,1,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,906,19.8,105.14000000000003,0,9,97,185,21,6.2727272727272725,9.139160839160837,0.9727272727272728,5,0.050839859058372155,7
2025,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,2,2,1,0,0,0,1,1,3,1,1,0,1,0,0,3,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,342,16.33,35.34,0,4,28,161,11,8.857142857142858,5.3269837880705815,0.9047619047619048,3,-0.14867502616662934,7
2026,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0,0,2,0,0,2,2,2,3,2,0,1,1,2,0,0,0,0,0,0,0,0,2,3,2,0,1,0,2,0,1,1,0,0,1,1,2,0,1,3,0,1,0,3,1,0,1,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,2,2,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2332,53.25,65.4,0,8,59,305,17,15.88888888888889,7.245519713261649,0.9305555555555556,4,0.2750068796708879,7
2027,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,0,0,0,1,2,1,1,3,2,0,2,1,2,3,3,1,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,664,14.86,47.62,0,5,38,184,21,7.625,6.3015250081726055,0.9107142857142857,4,-0.0809425946028335,7
2028,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,3,0,1,2,1,1,0,1,1,1,0,2,2,1,1,1,0,3,1,0,2,3,2,0,1,0,1,1,2,1,0,1,2,1,3,3,1,1,1,2,1,2,0,0,2,0,2,1,0,0,2,1,0,1,2,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,2,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3882,22.38,70.25,0,8,63,306,16,7.888888888888889,7.133333333333333,0.9861111111111112,4,-0.04184078952502068,7
2029,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236,68.0,2.0,0,1,2,133,2,33.5,0.5,1.0,1,0.0,7
2030,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,3,1,2,0,1,1,2,1,0,0,0,4,1,1,0,1,2,3,0,0,1,1,2,3,0,0,0,4,2,2,2,4,1,1,4,0,3,3,2,0,3,3,1,1,5,2,1,1,2,5,2,0,3,3,4,2,2,2,2,2,2,3,3,2,3,2,4,3,2,2,1,3,2,3,4,2,1,3,1,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,13625,20.75,18.5,0,4,15,352,8,12.8,3.2666666666666666,0.95,2,-0.1278653860556943,7
2031,53,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,1,0,2,1,2,0,1,0,0,0,1,4,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,632,13.0,75.3,0,6,54,142,33,5.9,8.361700336700338,0.8666666666666667,5,0.46526375918696744,7
2032,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,2,1,5,0,1,1,0,1,1,1,0,2,0,2,3,1,2,4,4,1,1,1,3,3,1,1,1,0,2,1,0,3,5,2,0,2,1,2,0,2,1,0,1,3,3,4,4,1,2,1,2,1,3,1,0,2,1,3,1,0,0,2,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6277,18.75,70.25,0,8,63,307,16,7.0,7.133333333333333,0.9861111111111112,4,-0.04184078952503597,7
2033,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,3,0,2,0,1,1,2,1,0,0,0,4,2,0,0,1,2,3,0,0,1,1,0,3,0,0,0,4,1,2,2,3,0,1,3,0,3,3,2,0,3,3,1,1,5,1,1,1,2,4,2,0,3,1,3,1,2,2,1,1,2,3,3,3,3,2,4,3,2,2,1,3,1,3,4,2,1,3,1,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,11615,18.0,42.0,0,6,42,351,7,8.857142857142858,5.142857142857142,1.0,3,0.0,7
2034,8,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,21.22,90.0,0,9,90,11,10,7.0,8.1,1.0,5,0.0,7
2035,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,2,0,1,0,0,1,0,0,0,1,1,2,1,4,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,238,17.08,150.90000000000003,0,9,114,79,49,4.714285714285714,12.350501207811853,0.8736263736263736,7,0.7262061616458471,7
2036,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,68.0,2.0,0,1,2,82,2,33.5,0.5,1.0,1,0.0,7
2037,173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,1,2,0,1,1,1,0,0,1,0,3,2,1,0,0,1,3,0,0,1,0,1,3,0,0,0,3,2,2,1,4,1,0,3,0,3,2,2,0,3,3,0,0,4,1,1,1,2,4,2,0,3,2,4,1,2,2,1,2,2,2,3,3,3,2,3,3,1,1,1,3,2,2,3,2,1,3,1,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,10363,68.0,2.0,0,1,2,350,2,33.5,0.5,1.0,1,0.0,7
2038,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,2,6,2,0,0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,1,0,1,1,1,0,3,0,1,0,1,3,2,1,0,0,0,2,1,0,2,4,0,0,2,1,2,1,1,1,0,1,1,2,2,2,0,1,1,1,1,3,1,0,2,1,3,1,0,0,2,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3570,29.0,18.5,0,4,15,304,8,14.4,3.2666666666666666,0.95,2,-0.12786538605570058,7
2039,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0,0,1,2,0,1,0,1,1,1,1,0,2,0,2,2,1,1,1,2,0,1,1,0,3,1,0,1,0,3,2,0,1,4,2,0,1,1,1,1,2,1,0,1,1,0,1,4,1,1,1,2,1,3,1,0,2,1,2,1,0,0,2,1,1,1,2,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4261,21.5,18.5,0,4,15,306,8,12.8,3.2666666666666666,0.95,2,-0.12786538605568698,7
2040,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,3,0,0,0,1,1,2,1,0,0,0,3,1,1,0,2,1,2,0,0,1,0,0,1,0,0,0,2,1,1,1,2,1,1,4,0,2,1,2,0,2,2,1,1,2,2,1,0,1,3,1,0,3,3,3,2,2,1,1,1,2,3,2,3,2,2,4,3,2,2,0,3,1,3,4,2,1,3,1,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,8536,16.5,37.8,0,5,33,346,13,8.857142857142858,5.269841269841269,0.9285714285714286,3,0.021878659219428314,7
2041,8,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,52.71,1582.3700000000001,0,22,836,12,675,10.23076923076923,51.2465462349718,0.7462292609351433,26,4.985057253879532,6
2042,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,2,1,1,1,1,1,1,0,1,2,2,1,1,1,0,2,2,0,2,4,2,0,0,0,1,0,2,0,0,0,1,2,1,2,0,1,1,2,1,2,1,0,1,1,1,1,0,0,2,1,1,1,2,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3133,47.29,1791.2300000000007,0,22,866,305,913,9.24561403508772,56.652074389573855,0.7052005012531328,28,7.764535278295842,6
2043,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,2,1,2,0,1,1,2,0,0,1,0,4,1,1,0,1,1,2,0,0,1,1,2,2,0,0,0,3,1,2,2,3,0,1,2,0,3,3,2,0,2,3,1,1,5,2,1,1,2,4,1,0,3,2,4,2,2,2,2,2,2,2,3,3,3,2,4,3,2,2,1,3,2,3,4,2,1,3,1,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,11845,52.59,1285.3100000000002,0,22,673,351,582,11.244444444444444,43.92078776296783,0.751010101010101,22,5.5111202707157965,6
2044,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,211,77.64,94.78,0,8,59,130,27,44.916666666666664,10.85510694405367,0.7803030303030303,6,0.7354992053167968,6
2045,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,2,2,0,0,0,0,1,2,2,1,1,0,0,0,1,1,0,1,0,4,2,0,0,2,1,4,0,0,1,0,2,3,0,0,0,3,2,2,2,3,0,1,4,0,3,3,2,0,3,3,1,1,5,2,1,1,2,4,1,0,2,3,3,2,2,2,1,2,2,3,3,2,3,2,4,3,2,1,1,3,2,3,4,2,1,3,1,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,12145,77.12,53.76,0,6,32,351,27,60.22222222222222,7.742063492063493,0.7916666666666666,4,0.2516467872632521,6
